STATE,DISTRICTS,TYPE,TESTED,RECOVERED,POPULATION,VACCINATED2,VACCINATED1,CONFIRMED ,DECEASED
JK,Kupwara,delta7,0,25,0,42820,3959,25,0
JK,Kupwara,meta,0,0,875564,0,0,0,0
JK,Kupwara,total,0,14268,0,348327,673594,14463,166
JK,Pulwama,delta,0,0,0,1414,24,4,0
JK,Pulwama,delta7,0,5,0,16829,1021,5,0
JK,Pulwama,meta,0,0,570060,0,0,0,0
JK,Pulwama,total,139552,15309,0,244300,430622,15512,194
JK,Punch,delta,0,0,0,3190,45,0,0
JK,Punch,delta7,0,14,0,27765,695,7,0
JK,Punch,meta,0,0,476820,0,0,0,0
JK,Punch,total,0,6371,0,234540,386098,6482,98
JK,Rajouri,delta,0,0,0,752,56,0,0
JK,Rajouri,delta7,0,7,0,9544,1247,4,0
JK,Rajouri,meta,0,0,619266,0,0,0,0
JK,Rajouri,total,0,11031,0,241407,498787,11272,237
JK,Ramban,delta,0,0,0,829,155,1,0
JK,Ramban,delta7,0,0,0,10369,1498,3,0
JK,Ramban,meta,0,0,283313,0,0,0,0
JK,Ramban,total,0,5971,0,147086,220690,6043,67
JK,Reasi,delta,0,2,0,1808,240,0,0
JK,Reasi,delta7,0,10,0,15636,1644,4,0
JK,Reasi,meta,0,0,314714,0,0,0,0
JK,Reasi,total,0,6575,0,133971,244379,6626,43
JK,Samba,delta,0,0,0,468,40,0,0
JK,Samba,delta7,0,2,0,6224,1207,0,0
JK,Samba,meta,0,0,318611,0,0,0,0
JK,Samba,total,0,7032,0,122554,280700,7152,120
JK,Shopiyan,delta,0,0,0,302,6,0,0
JK,Shopiyan,delta7,0,0,0,7669,139,0,0
JK,Shopiyan,meta,0,0,265960,0,0,0,0
JK,Shopiyan,total,0,5549,0,95122,203036,5607,58
JK,Srinagar,delta,0,45,0,11547,394,49,0
JK,Srinagar,delta7,0,274,0,80075,2788,305,2
JK,Srinagar,meta,0,0,1269751,0,0,0,0
JK,Srinagar,total,0,74242,0,592016,957347,75539,846
JK,Udhampur,delta,0,0,0,700,76,0,0
JK,Udhampur,delta7,0,2,0,14763,2420,4,0
JK,Udhampur,meta,0,0,555357,0,0,0,0
JK,Udhampur,total,0,11275,0,227785,425945,11415,137
KA,Bagalkote,delta,0,0,0,98,823,0,0
KA,Bagalkote,delta7,0,0,0,22844,57683,0,0
KA,Bagalkote,meta,0,0,1890826,0,0,0,0
KA,Bagalkote,total,49851,34843,0,613422,1188016,35178,333
KA,Ballari,delta,0,2,0,483,2415,0,0
KA,Ballari,delta7,0,14,0,84805,54006,9,0
KA,Ballari,meta,0,0,2532383,0,0,0,0
KA,Ballari,total,402407,95961,0,864065,1758198,97763,1689
KA,Belagavi,delta,0,1,0,825,427,6,0
KA,Belagavi,delta7,0,21,0,98350,39701,20,1
KA,Belagavi,meta,0,0,4778439,0,0,0,0
KA,Belagavi,total,396565,78879,0,1386668,3165252,79900,938
KA,Bengaluru Rural,delta,0,3,0,994,118,3,0
KA,Bengaluru Rural,delta7,0,27,0,22700,5196,23,2
KA,Bengaluru Rural,meta,0,0,987257,0,0,0,0
KA,Bengaluru Rural,total,240277,61073,0,385704,700825,62005,890
KA,Bengaluru Urban,delta,0,204,0,11462,2109,137,7
KA,Bengaluru Urban,delta7,0,1093,0,247281,48836,1165,37
KA,Bengaluru Urban,meta,0,0,9588910,0,0,0,0
KA,Bengaluru Urban,total,6883888,1229059,0,5903791,9219875,1251872,16281
KA,Bidar,delta,0,0,0,740,408,0,0
KA,Bidar,delta7,0,5,0,30558,13739,0,0
KA,Bidar,meta,0,0,1700018,0,0,0,0
KA,Bidar,total,67689,23936,0,515993,929776,24340,400
KA,Chamarajanagara,delta,0,4,0,399,25,0,0
KA,Chamarajanagara,delta7,0,15,0,36658,2102,6,0
KA,Chamarajanagara,meta,0,0,1020962,0,0,0,0
KA,Chamarajanagara,total,5156,32469,0,351940,647951,33001,500
KA,Chikkaballapura,delta,0,0,0,22,16,2,1
KA,Chikkaballapura,delta7,0,8,0,19860,4700,11,3
KA,Chikkaballapura,meta,0,0,1254377,0,0,0,0
KA,Chikkaballapura,total,15089,43501,0,497674,852473,43951,429
KA,Chikkamagaluru,delta,0,4,0,29,14,3,0
KA,Chikkamagaluru,delta7,0,93,0,13010,4830,28,0
KA,Chikkamagaluru,meta,0,0,1137753,0,0,0,0
KA,Chikkamagaluru,total,5467,50662,0,346002,737417,51126,395
KA,Chitradurga,delta,0,3,0,1956,2340,3,0
KA,Chitradurga,delta7,0,12,0,47252,45062,17,0
KA,Chitradurga,meta,0,0,1660378,0,0,0,0
KA,Chitradurga,total,4393,36412,0,618156,1020280,36666,206
KA,Dakshina Kannada,delta,0,20,0,858,139,24,0
KA,Dakshina Kannada,delta7,0,193,0,38765,5124,192,9
KA,Dakshina Kannada,meta,0,0,2083625,0,0,0,0
KA,Dakshina Kannada,total,131281,113515,0,848253,1531107,115478,1680
KA,Davanagere,delta,0,1,0,33,16,2,0
KA,Davanagere,delta7,0,11,0,28149,7079,10,1
KA,Davanagere,meta,0,0,1946905,0,0,0,0
KA,Davanagere,total,17483,50359,0,495371,1016827,50989,608
KA,Dharwad,delta,0,3,0,323,459,0,1
KA,Dharwad,delta7,0,10,0,35313,24515,4,3
KA,Dharwad,meta,0,0,1846993,0,0,0,0
KA,Dharwad,total,137696,59639,0,561504,1212295,60970,1315
KA,Gadag,delta,0,0,0,167,1176,0,0
KA,Gadag,delta7,0,0,0,16257,12373,0,0
KA,Gadag,meta,0,0,1065235,0,0,0,0
KA,Gadag,total,8904,25747,0,328477,691646,26066,319
KA,Hassan,delta,0,28,0,123,37,26,0
KA,Hassan,delta7,0,125,0,26697,5434,147,5
KA,Hassan,meta,0,0,1776221,0,0,0,0
KA,Hassan,total,10800,110294,0,614828,1224599,111785,1256
KA,Haveri,delta,0,1,0,7,2,1,0
KA,Haveri,delta7,0,2,0,36386,8794,1,1
KA,Haveri,meta,0,0,1598506,0,0,0,0
KA,Haveri,total,11714,21301,0,383705,999178,21947,644
KA,Kalaburagi,delta,0,0,0,1001,1631,3,0
KA,Kalaburagi,delta7,0,5,0,44220,35135,9,0
KA,Kalaburagi,meta,0,0,2564892,0,0,0,0
KA,Kalaburagi,total,409596,61087,0,641641,1323039,61926,819
KA,Kodagu,delta,0,7,0,202,26,11,0
KA,Kodagu,delta7,0,67,0,12680,1558,112,0
KA,Kodagu,meta,0,0,554762,0,0,0,0
KA,Kodagu,total,143982,36616,0,212033,385482,37095,329
KA,Kolar,delta,0,5,0,1088,748,2,0
KA,Kolar,delta7,0,31,0,34211,13745,18,3
KA,Kolar,meta,0,0,1540231,0,0,0,0
KA,Kolar,total,91924,46266,0,625918,991957,46916,638
KA,Koppal,delta,0,0,0,321,116,0,0
KA,Koppal,delta7,0,5,0,33794,16045,1,0
KA,Koppal,meta,0,0,1391292,0,0,0,0
KA,Koppal,total,8708,34660,0,411092,814373,35198,521
KA,Mandya,delta,0,2,0,123,8,8,0
KA,Mandya,delta7,0,36,0,28944,5411,48,0
KA,Mandya,meta,0,0,1808680,0,0,0,0
KA,Mandya,total,14874,73029,0,659066,1189318,73753,650
KA,Mysuru,delta,0,34,0,1258,798,33,2
KA,Mysuru,delta7,0,247,0,111457,46664,234,7
KA,Mysuru,meta,0,0,2994744,0,0,0,0
KA,Mysuru,total,107338,176447,0,1239770,2141764,179167,2416
KA,Other State,total,0,33,0,0,0,36,3
KA,Raichur,delta,0,1,0,433,151,0,0
KA,Raichur,delta7,0,4,0,34897,19900,1,0
KA,Raichur,meta,0,0,1924773,0,0,0,0
KA,Raichur,total,21011,39641,0,448501,1021603,39973,331
KA,Ramanagara,delta,0,0,0,61,11,0,0
KA,Ramanagara,delta7,0,10,0,28767,6303,8,2
KA,Ramanagara,meta,0,0,1082739,0,0,0,0
KA,Ramanagara,total,103399,23869,0,469335,754463,24204,320
KA,Shivamogga,delta,0,0,0,957,417,3,0
KA,Shivamogga,delta7,0,66,0,47086,23220,30,0
KA,Shivamogga,meta,0,0,1755512,0,0,0,0
KA,Shivamogga,total,48760,68239,0,535447,1162073,69444,1088
KA,Tumakuru,delta,0,12,0,3742,1842,17,0
KA,Tumakuru,delta7,0,112,0,66650,31038,136,1
KA,Tumakuru,meta,0,0,2681449,0,0,0,0
KA,Tumakuru,total,106564,119420,0,881580,1672730,120836,1127
KA,Udupi,delta,0,6,0,137,16,2,0
KA,Udupi,delta7,0,75,0,27889,2422,49,0
KA,Udupi,meta,0,0,1177908,0,0,0,0
KA,Udupi,total,86092,76181,0,529427,919074,76718,489
KA,Uttara Kannada,delta,0,4,0,155,11,6,0
KA,Uttara Kannada,delta7,0,48,0,32067,3955,66,0
KA,Uttara Kannada,meta,0,0,1353299,0,0,0,0
KA,Uttara Kannada,total,13833,55339,0,505589,980496,56218,766
KA,Vijayapura,delta,0,0,0,583,340,0,0
KA,Vijayapura,delta7,0,2,0,50033,59571,2,0
KA,Vijayapura,meta,0,0,2175102,0,0,0,0
KA,Vijayapura,total,25108,35764,0,634270,1535235,36267,495
KA,Yadgir,delta,0,0,0,62,108,0,0
KA,Yadgir,delta7,0,2,0,15460,18060,0,0
KA,Yadgir,meta,0,0,1172985,0,0,0,0
KA,Yadgir,total,221485,27337,0,348094,708887,27545,207
KL,Alappuzha,delta,0,455,0,502,65,270,1
KL,Alappuzha,delta7,0,2526,0,51712,5337,2035,228
KL,Alappuzha,meta,0,0,2121943,0,0,0,0
KL,Alappuzha,total,0,313515,0,855411,1518055,316160,1862
KL,Ernakulam,delta,0,918,0,1977,573,1046,11
KL,Ernakulam,delta7,0,8539,0,91762,13018,7647,742
KL,Ernakulam,meta,0,0,3279860,0,0,0,0
KL,Ernakulam,total,0,583842,0,1759232,2953482,602800,3555
KL,Idukki,delta,0,195,0,208,26,550,1
KL,Idukki,delta7,0,1866,0,27218,2211,2876,71
KL,Idukki,meta,0,0,1107453,0,0,0,0
KL,Idukki,total,237691,140292,0,481911,859116,147118,519
KL,Kannur,delta,0,451,0,325,38,304,0
KL,Kannur,delta7,0,3143,0,71089,7636,2611,301
KL,Kannur,meta,0,0,2525637,0,0,0,0
KL,Kannur,total,392136,269475,0,959656,1891004,275264,2325
KL,Kasaragod,delta,0,147,0,1861,389,137,0
KL,Kasaragod,delta7,0,1082,0,24290,4942,1054,31
KL,Kasaragod,meta,0,0,1302600,0,0,0,0
KL,Kasaragod,total,0,134824,0,521754,910194,138815,617
KL,Kollam,delta,0,848,0,215,13,592,0
KL,Kollam,delta7,0,6283,0,62100,7368,4753,161
KL,Kollam,meta,0,0,2629703,0,0,0,0
KL,Kollam,total,0,383923,0,1047951,1951077,390872,2451
KL,Kottayam,delta,0,155,0,125,11,506,5
KL,Kottayam,delta7,0,1611,0,58083,5298,4187,101
KL,Kottayam,meta,0,0,1979384,0,0,0,0
KL,Kottayam,total,0,315759,0,841596,1477425,322484,1356
KL,Kozhikode,delta,0,760,0,449,55,742,23
KL,Kozhikode,delta7,0,5059,0,57479,11449,5386,513
KL,Kozhikode,meta,0,0,3089543,0,0,0,0
KL,Kozhikode,total,955060,519030,0,1154561,2341296,527346,3374
KL,Malappuram,delta,0,560,0,523,152,334,48
KL,Malappuram,delta7,0,2929,0,52896,20840,2634,108
KL,Malappuram,meta,0,0,4110956,0,0,0,0
KL,Malappuram,total,469850,562111,0,1103557,2833303,567584,2576
KL,Palakkad,delta,0,423,0,397,37,339,16
KL,Palakkad,delta7,0,2544,0,57261,8712,2560,175
KL,Palakkad,meta,0,0,2810892,0,0,0,0
KL,Palakkad,total,226562,364351,0,950909,1989222,373839,2881
KL,Pathanamthitta,delta,0,406,0,1275,149,447,2
KL,Pathanamthitta,delta7,0,2635,0,29343,2637,2953,122
KL,Pathanamthitta,meta,0,0,1195537,0,0,0,0
KL,Pathanamthitta,total,306034,184979,0,677224,1048352,193406,1076
KL,Thiruvananthapuram,delta,0,754,0,2986,418,878,1
KL,Thiruvananthapuram,delta7,0,4851,0,89297,9284,7056,118
KL,Thiruvananthapuram,meta,0,0,3307284,0,0,0,0
KL,Thiruvananthapuram,total,436661,448304,0,1562343,2578575,463977,4996
KL,Thrissur,delta,0,38,0,977,107,753,59
KL,Thrissur,delta7,0,3647,0,87643,8853,5751,388
KL,Thrissur,meta,0,0,3110327,0,0,0,0
KL,Thrissur,total,639055,515481,0,1305873,2295947,523260,3575
KL,Wayanad,delta,0,329,0,243,12,269,0
KL,Wayanad,delta7,0,1691,0,32359,2223,1823,30
KL,Wayanad,meta,0,0,816558,0,0,0,0
KL,Wayanad,total,211953,121295,0,436359,659451,125732,518
LA,Kargil,delta,0,0,0,3,0,0,0
LA,Kargil,delta7,0,0,0,748,205,4,0
LA,Kargil,meta,0,0,143000,0,0,0,0
LA,Kargil,total,37471,3556,0,64300,87221,3619,58
LA,Leh,delta,0,9,0,0,0,11,0
LA,Leh,delta7,0,28,0,785,320,54,0
LA,Leh,meta,0,0,147000,0,0,0,0
LA,Leh,total,72597,17131,0,87980,121577,17343,150
LD,Lakshadweep,delta,31,0,0,4,0,0,0
LD,Lakshadweep,delta7,1625,0,0,796,69,0,0
LD,Lakshadweep,meta,0,0,64473,0,0,0,0
LD,Lakshadweep,total,263541,10270,0,45951,55129,10365,51
MH,Ahmednagar,delta,0,11,0,661,535,138,2
MH,Ahmednagar,delta7,0,728,0,28319,44180,866,26
MH,Ahmednagar,meta,0,0,4543083,0,0,0,0
MH,Ahmednagar,total,11077,330122,0,881402,2468837,339457,7043
MH,Akola,delta,0,1,0,200,576,0,0
MH,Akola,delta7,0,7,0,10081,26579,3,0
MH,Akola,meta,0,0,1818617,0,0,0,0
MH,Akola,total,0,57318,0,357931,760099,58764,1425
MH,Amravati,delta,0,0,0,66,112,1,0
MH,Amravati,delta7,0,0,0,21747,29961,3,0
MH,Amravati,meta,0,0,2887826,0,0,0,0
MH,Amravati,total,0,94618,0,548807,1241168,96231,1594
MH,Aurangabad,delta,0,0,0,246,759,27,0
MH,Aurangabad,delta7,0,157,0,34109,46323,156,1
MH,Aurangabad,meta,0,0,3695928,0,0,0,0
MH,Aurangabad,total,11800,150615,0,723304,1772420,155331,4251
MH,Beed,delta,0,7,0,473,411,12,0
MH,Beed,delta7,0,35,0,24584,34333,69,5
MH,Beed,meta,0,0,2585962,0,0,0,0
MH,Beed,total,111488,100803,0,485615,1145382,103749,2806
MH,Bhandara,delta,0,0,0,13,7,0,0
MH,Bhandara,delta7,0,1,0,16415,5080,0,0
MH,Bhandara,meta,0,0,1198810,0,0,0,0
MH,Bhandara,total,54195,58945,0,421585,825867,60080,1123
MH,Buldhana,delta,0,1,0,153,402,3,0
MH,Buldhana,delta7,0,16,0,24089,34272,16,1
MH,Buldhana,meta,0,0,2588039,0,0,0,0
MH,Buldhana,total,115874,84710,0,512944,1136679,85520,797
MH,Chandrapur,delta,0,0,0,24,54,2,0
MH,Chandrapur,delta7,0,0,0,18994,22248,7,0
MH,Chandrapur,meta,0,0,2194262,0,0,0,0
MH,Chandrapur,total,199809,87387,0,458690,1335017,88968,1560
MH,Dhule,delta,0,0,0,230,121,0,0
MH,Dhule,delta7,0,4,0,19364,23261,5,0
MH,Dhule,meta,0,0,2048781,0,0,0,0
MH,Dhule,total,90092,45501,0,476051,1007007,46172,654
MH,Gadchiroli,delta,0,0,0,255,424,0,0
MH,Gadchiroli,delta7,0,5,0,10994,14790,2,0
MH,Gadchiroli,meta,0,0,1071795,0,0,0,0
MH,Gadchiroli,total,11993,29735,0,231208,540319,30440,669
MH,Gondia,delta,0,0,0,45,32,0,0
MH,Gondia,delta7,0,3,0,23092,8593,2,0
MH,Gondia,meta,0,0,1322331,0,0,0,0
MH,Gondia,total,130146,39941,0,469980,888961,40519,569
MH,Hingoli,delta,0,0,0,166,459,0,0
MH,Hingoli,delta7,0,3,0,16145,42054,0,0
MH,Hingoli,meta,0,0,1178973,0,0,0,0
MH,Hingoli,total,6797,17949,0,201000,537442,18475,506
MH,Jalgaon,delta,0,2,0,19,6,0,0
MH,Jalgaon,delta7,0,11,0,21599,37870,4,0
MH,Jalgaon,meta,0,0,4224442,0,0,0,0
MH,Jalgaon,total,429198,137178,0,699544,2085101,139934,2714
MH,Jalna,delta,0,0,0,16,121,0,0
MH,Jalna,delta7,0,47,0,35713,112537,15,0
MH,Jalna,meta,0,0,1958483,0,0,0,0
MH,Jalna,total,117047,59382,0,413822,1081253,60615,1209
MH,Kolhapur,delta,0,5,0,337,152,12,0
MH,Kolhapur,delta7,0,115,0,23088,19104,55,2
MH,Kolhapur,meta,0,0,3874015,0,0,0,0
MH,Kolhapur,total,0,200699,0,1043329,2536731,206671,5847
MH,Latur,delta,0,0,0,1424,4676,5,1
MH,Latur,delta7,0,0,0,33519,82644,39,3
MH,Latur,meta,0,0,2455543,0,0,0,0
MH,Latur,total,0,89608,0,507616,1182476,92133,2437
MH,Mumbai,delta,0,429,0,2540,2725,308,3
MH,Mumbai,delta7,0,2604,0,219736,98915,2242,34
MH,Mumbai,meta,0,0,12442373,0,0,0,0
MH,Mumbai,total,2789713,733318,0,5564204,9115615,756749,16247
MH,Nagpur,delta,0,5,0,3360,3039,4,0
MH,Nagpur,delta7,0,43,0,71818,58567,35,0
MH,Nagpur,meta,0,0,4653171,0,0,0,0
MH,Nagpur,total,382083,484334,0,1460890,3006439,493607,9128
MH,Nanded,delta,0,3,0,2618,8820,2,0
MH,Nanded,delta7,0,22,0,41697,144423,28,0
MH,Nanded,meta,0,0,3356566,0,0,0,0
MH,Nanded,total,117319,87721,0,560812,1560558,90409,2658
MH,Nandurbar,delta,0,0,0,178,738,0,0
MH,Nandurbar,delta7,0,1,0,12517,19572,2,0
MH,Nandurbar,meta,0,0,1646177,0,0,0,0
MH,Nandurbar,total,37740,39054,0,342054,723850,40006,948
MH,Nashik,delta,0,32,0,473,2116,60,3
MH,Nashik,delta7,0,519,0,58112,143768,456,12
MH,Nashik,meta,0,0,6109052,0,0,0,0
MH,Nashik,total,498397,401418,0,1299122,3471046,410681,8679
MH,Osmanabad,delta,0,3,0,1039,5549,16,0
MH,Osmanabad,delta7,0,154,0,11658,44954,89,1
MH,Osmanabad,meta,0,0,1660311,0,0,0,0
MH,Osmanabad,total,109450,65577,0,308210,803192,67828,1963
MH,Other State,total,0,31,0,0,0,144,111
MH,Palghar,delta,0,6,0,1749,863,28,0
MH,Palghar,delta7,0,326,0,39231,32112,204,0
MH,Palghar,meta,0,0,2990116,0,0,0,0
MH,Palghar,total,319724,134309,0,678741,1869199,138013,3282
MH,Parbhani,delta,0,1,0,1361,4016,0,0
MH,Parbhani,delta7,0,9,0,20480,44477,13,1
MH,Parbhani,meta,0,0,1835982,0,0,0,0
MH,Parbhani,total,110937,51078,0,378183,905874,52362,1233
MH,Pune,delta,0,300,0,4885,2900,245,0
MH,Pune,delta7,0,5294,0,136336,85256,1536,20
MH,Pune,meta,0,0,9426959,0,0,0,0
MH,Pune,total,97127,1131401,0,4264808,7843130,1154776,19594
MH,Raigad,delta,0,34,0,1214,326,26,0
MH,Raigad,delta7,0,359,0,31684,21737,267,10
MH,Raigad,meta,0,0,2635394,0,0,0,0
MH,Raigad,total,304088,190759,0,774913,1859507,195958,4551
MH,Ratnagiri,delta,0,14,0,224,83,8,0
MH,Ratnagiri,delta7,0,160,0,7924,10880,91,4
MH,Ratnagiri,meta,0,0,1612672,0,0,0,0
MH,Ratnagiri,total,0,76292,0,388703,920151,78950,2478
MH,Sangli,delta,0,0,0,120,128,19,0
MH,Sangli,delta7,0,375,0,19041,11974,155,4
MH,Sangli,meta,0,0,2820575,0,0,0,0
MH,Sangli,total,0,203673,0,802877,1810980,209771,5613
MH,Satara,delta,0,4,0,298,225,35,1
MH,Satara,delta7,0,501,0,30950,16690,157,17
MH,Satara,meta,0,0,3003922,0,0,0,0
MH,Satara,total,312742,243482,0,865197,1963730,250414,6428
MH,Sindhudurg,delta,0,6,0,1,-1,12,0
MH,Sindhudurg,delta7,0,259,0,5195,3915,91,4
MH,Sindhudurg,meta,0,0,848868,0,0,0,0
MH,Sindhudurg,total,0,50987,0,279051,524896,52783,1434
MH,Solapur,delta,0,7,0,1381,5956,51,4
MH,Solapur,delta7,0,370,0,34204,77398,253,11
MH,Solapur,meta,0,0,4315527,0,0,0,0
MH,Solapur,total,629266,204364,0,690069,2242339,210466,5551
MH,Thane,delta,0,525,0,5578,3664,153,6
MH,Thane,delta7,0,3002,0,120708,108643,1241,44
MH,Thane,meta,0,0,11060148,0,0,0,0
MH,Thane,total,1229625,597141,0,2751182,5484839,610128,11462
MH,Wardha,delta,0,2,0,65,18,2,0
MH,Wardha,delta7,0,4,0,14040,16481,5,0
MH,Wardha,meta,0,0,1296157,0,0,0,0
MH,Wardha,total,52365,55956,0,314899,755863,57344,1217
MH,Washim,delta,0,0,0,516,1016,1,0
MH,Washim,delta7,0,5,0,19238,30932,4,0
MH,Washim,meta,0,0,1196714,0,0,0,0
MH,Washim,total,0,41020,0,321710,579042,41663,637
MH,Yavatmal,delta,0,1,0,697,2588,2,0
MH,Yavatmal,delta7,0,7,0,26091,56233,6,0
MH,Yavatmal,meta,0,0,2775457,0,0,0,0
MH,Yavatmal,total,141551,74159,0,496306,1211321,75967,1798
ML,East Garo Hills,delta,0,1,0,0,0,0,0
ML,East Garo Hills,delta7,0,2,0,1424,482,5,0
ML,East Garo Hills,meta,0,0,317618,0,0,0,0
ML,East Garo Hills,total,0,1844,0,20648,47655,1867,13
ML,East Jaintia Hills,delta7,0,3,0,2964,483,2,0
ML,East Jaintia Hills,meta,0,0,122436,0,0,0,0
ML,East Jaintia Hills,total,0,2395,0,33259,64432,2430,31
ML,East Khasi Hills,delta,0,18,0,17,0,14,1
ML,East Khasi Hills,delta7,0,286,0,10698,1847,171,2
ML,East Khasi Hills,meta,0,0,824059,0,0,0,0
ML,East Khasi Hills,total,0,39754,0,225526,318381,41025,987
ML,North Garo Hills,delta,0,0,0,0,0,1,0
ML,North Garo Hills,delta7,0,2,0,3614,596,3,0
ML,North Garo Hills,meta,0,0,118325,0,0,0,0
ML,North Garo Hills,total,0,1674,0,28288,62675,1685,8
ML,Ribhoi,delta,0,3,0,65,15,1,0
ML,Ribhoi,delta7,0,23,0,3492,884,14,0
ML,Ribhoi,meta,0,0,258380,0,0,0,0
ML,Ribhoi,total,0,9584,0,48460,92049,9697,89
ML,South Garo Hills,delta,0,0,0,67,13,0,0
ML,South Garo Hills,delta7,0,1,0,1346,329,0,0
ML,South Garo Hills,meta,0,0,142574,0,0,0,0
ML,South Garo Hills,total,0,1203,0,18937,40103,1216,12
ML,South West Garo Hills,delta,0,1,0,0,0,0,0
ML,South West Garo Hills,delta7,0,3,0,4509,924,3,0
ML,South West Garo Hills,meta,0,0,172495,0,0,0,0
ML,South West Garo Hills,total,0,1852,0,39210,73397,1872,17
ML,South West Khasi Hills,delta7,0,1,0,552,61,6,0
ML,South West Khasi Hills,meta,0,0,110152,0,0,0,0
ML,South West Khasi Hills,total,0,2525,0,17117,33372,2548,17
ML,West Garo Hills,delta,0,1,0,32,7,3,0
ML,West Garo Hills,delta7,0,11,0,8093,1409,8,0
ML,West Garo Hills,meta,0,0,642923,0,0,0,0
ML,West Garo Hills,total,0,8943,0,119725,209662,9027,72
ML,West Jaintia Hills,delta,0,0,0,0,0,1,0
ML,West Jaintia Hills,delta7,0,31,0,3480,411,11,2
ML,West Jaintia Hills,meta,0,0,270352,0,0,0,0
ML,West Jaintia Hills,total,0,6642,0,47646,84529,6803,133
ML,West Khasi Hills,delta,0,27,0,20,1,2,0
ML,West Khasi Hills,delta7,0,97,0,1763,443,33,0
ML,West Khasi Hills,meta,0,0,385601,0,0,0,0
ML,West Khasi Hills,total,0,5330,0,43000,77018,5457,71
MN,Bishnupur,delta7,0,0,0,8679,685,0,0
MN,Bishnupur,meta,0,0,240363,0,0,0,0
MN,Bishnupur,total,0,0,0,64791,128902,0,0
MN,Chandel,delta,0,0,0,134,5,0,0
MN,Chandel,delta7,0,0,0,1337,98,0,0
MN,Chandel,meta,0,0,144028,0,0,0,0
MN,Chandel,total,0,0,0,15197,26634,0,0
MN,Churachandpur,delta,0,0,0,370,27,0,0
MN,Churachandpur,delta7,0,0,0,3560,345,0,0
MN,Churachandpur,meta,0,0,271274,0,0,0,0
MN,Churachandpur,total,13542,0,0,62208,104247,0,0
MN,Imphal East,delta,0,0,0,1268,183,0,0
MN,Imphal East,delta7,0,0,0,19169,2402,0,0
MN,Imphal East,meta,0,0,452661,0,0,0,0
MN,Imphal East,total,0,0,0,148953,251626,0,0
MN,Imphal West,delta,0,0,0,841,74,0,0
MN,Imphal West,delta7,0,0,0,17353,1861,0,0
MN,Imphal West,meta,0,0,514683,0,0,0,0
MN,Imphal West,total,0,0,0,199404,308782,0,0
MN,Jiribam,delta7,0,0,0,1927,70,0,0
MN,Jiribam,meta,0,0,43818,0,0,0,0
MN,Jiribam,total,0,0,0,17262,27911,0,0
MN,Kakching,delta7,0,0,0,2450,214,0,0
MN,Kakching,meta,0,0,135481,0,0,0,0
MN,Kakching,total,0,0,0,49653,84702,0,0
MN,Kamjong,delta,0,0,0,371,75,0,0
MN,Kamjong,delta7,0,0,0,736,129,0,0
MN,Kamjong,meta,0,0,45616,0,0,0,0
MN,Kamjong,total,0,0,0,5370,10502,0,0
MN,Kangpokpi,delta,0,0,0,26,73,0,0
MN,Kangpokpi,delta7,0,0,0,1472,291,0,0
MN,Kangpokpi,total,0,0,0,19015,39027,0,0
MN,Noney,delta,0,0,0,388,29,0,0
MN,Noney,delta7,0,0,0,1211,98,0,0
MN,Noney,total,0,0,0,9819,16798,0,0
MN,Pherzawl,delta,0,0,0,52,0,0,0
MN,Pherzawl,delta7,0,0,0,711,55,0,0
MN,Pherzawl,meta,0,0,47250,0,0,0,0
MN,Pherzawl,total,0,0,0,9888,12417,0,0
MN,Senapati,delta,0,0,0,291,105,0,0
MN,Senapati,delta7,0,0,0,1940,425,0,0
MN,Senapati,meta,0,0,354772,0,0,0,0
MN,Senapati,total,0,0,0,18288,28247,0,0
MN,Tamenglong,delta,0,0,0,76,53,0,0
MN,Tamenglong,delta7,0,0,0,1204,174,0,0
MN,Tamenglong,meta,0,0,140143,0,0,0,0
MN,Tamenglong,total,0,0,0,10361,19931,0,0
MN,Tengnoupal,delta,0,0,0,183,14,0,0
MN,Tengnoupal,delta7,0,0,0,1176,93,0,0
MN,Tengnoupal,total,0,0,0,12163,26209,0,0
MN,Thoubal,delta,0,0,0,22,1,0,0
MN,Thoubal,delta7,0,0,0,6574,378,0,0
MN,Thoubal,meta,0,0,420517,0,0,0,0
MN,Thoubal,total,0,0,0,62279,141308,0,0
MN,Ukhrul,delta,0,0,0,258,66,0,0
MN,Ukhrul,delta7,0,0,0,1775,362,0,0
MN,Ukhrul,meta,0,0,183115,0,0,0,0
MN,Ukhrul,total,0,0,0,14759,22193,0,0
MP,Agar Malwa,delta,0,0,0,107,12,0,0
MP,Agar Malwa,delta7,0,0,0,16911,965,0,0
MP,Agar Malwa,total,0,3235,0,128822,424846,3303,68
MP,Alirajpur,delta,0,0,0,40,10,0,0
MP,Alirajpur,delta7,0,0,0,8076,921,0,0
MP,Alirajpur,meta,0,0,728677,0,0,0,0
MP,Alirajpur,total,0,3453,0,114601,369571,3505,48
MP,Anuppur,delta,0,0,0,1328,73,0,0
MP,Anuppur,delta7,0,0,0,18360,995,0,0
MP,Anuppur,meta,0,0,749521,0,0,0,0
MP,Anuppur,total,3424,9140,0,164712,481238,9238,89
MP,Ashoknagar,delta,0,0,0,131,10,0,0
MP,Ashoknagar,delta7,0,0,0,17334,1258,0,0
MP,Ashoknagar,meta,0,0,844979,0,0,0,0
MP,Ashoknagar,total,55792,3613,0,186066,550087,3670,57
